% Model:              avaB5.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 5 2022, 23:28
% Dimension:          1
% Nodes:              101
% Expressions:        91
% Description:        Dependent variable u
% X                       u (1) @ t=0              u (1) @ t=0.1            u (1) @ t=0.2            u (1) @ t=0.3            u (1) @ t=0.4            u (1) @ t=0.5            u (1) @ t=0.6            u (1) @ t=0.7            u (1) @ t=0.8            u (1) @ t=0.9            u (1) @ t=1              u (1) @ t=1.1            u (1) @ t=1.2            u (1) @ t=1.3            u (1) @ t=1.4            u (1) @ t=1.5            u (1) @ t=1.6            u (1) @ t=1.7            u (1) @ t=1.8            u (1) @ t=1.9            u (1) @ t=2              u (1) @ t=2.1            u (1) @ t=2.2            u (1) @ t=2.3            u (1) @ t=2.4            u (1) @ t=2.5            u (1) @ t=2.6            u (1) @ t=2.7            u (1) @ t=2.8            u (1) @ t=2.9            u (1) @ t=3              u (1) @ t=3.1            u (1) @ t=3.2            u (1) @ t=3.3            u (1) @ t=3.4            u (1) @ t=3.5            u (1) @ t=3.6            u (1) @ t=3.7            u (1) @ t=3.8            u (1) @ t=3.9            u (1) @ t=4              u (1) @ t=4.1            u (1) @ t=4.2            u (1) @ t=4.3            u (1) @ t=4.4            u (1) @ t=4.5            u (1) @ t=4.6            u (1) @ t=4.7            u (1) @ t=4.8            u (1) @ t=4.9            u (1) @ t=5              u (1) @ t=5.1            u (1) @ t=5.2            u (1) @ t=5.3            u (1) @ t=5.4            u (1) @ t=5.5            u (1) @ t=5.6            u (1) @ t=5.7            u (1) @ t=5.8            u (1) @ t=5.9            u (1) @ t=6              u (1) @ t=6.1            u (1) @ t=6.2            u (1) @ t=6.3            u (1) @ t=6.4            u (1) @ t=6.5            u (1) @ t=6.6            u (1) @ t=6.7            u (1) @ t=6.8            u (1) @ t=6.9            u (1) @ t=7              u (1) @ t=7.1            u (1) @ t=7.2            u (1) @ t=7.3            u (1) @ t=7.4            u (1) @ t=7.5            u (1) @ t=7.6            u (1) @ t=7.7            u (1) @ t=7.8            u (1) @ t=7.9            u (1) @ t=8              u (1) @ t=8.1            u (1) @ t=8.2            u (1) @ t=8.3            u (1) @ t=8.4            u (1) @ t=8.5            u (1) @ t=8.6            u (1) @ t=8.7            u (1) @ t=8.8            u (1) @ t=8.9            u (1) @ t=9
0                         0.1                      0.09510565162951537      0.0809016994428068       0.05877852522873404      0.030901699437495024     -1.779639317756473E-16   -0.030901699436687854    -0.0587785252292457      -0.08090169943749476     -0.09510565162951502     -0.10000000000000003     -0.09510565162951541     -0.08090169943749476     -0.058778525229247355    -0.03090169943749473     -5.707997556536223E-17   0.03090169943749476      0.05877852522924753      0.08090169943749474      0.09510565162951538      0.10000000000000003      0.09510565162951534      0.08090169943749467      0.058778525229247196     0.0309016994374947       8.157734376234878E-17    -0.0309016994374947      -0.058778525229247376    -0.08090169943749484     -0.0951056516295149      -0.09999999999999988     -0.09510565162951544     -0.0809016994374947      -0.05877852522924732     -0.03090169943749478     -6.43404669338701E-17    0.030901699437494587     0.058778525229247446     0.08090169943749473      0.09510565162951534      0.10000000000003054      0.09510565162951527      0.08090169943749469      0.05877852522924727      0.030901699437494677     -1.0362794556949077E-16  -0.030901699437494823    -0.058778525229247265    -0.08090169943749487     -0.09510565162951541     -0.10000000000000003     -0.09510565162951529     -0.08090169943749477     -0.05877852522924717     -0.030901699437494694    -6.970267041890334E-17   0.030901699437495        0.05877852522924714      0.0809016994374946       0.09510565162951533      0.10000000000002122      0.09510565162951534      0.08090169943749474      0.05877852522924735      0.030901699437494698     -5.772185240364074E-17   -0.030901699437494632    -0.05877852522924773     -0.08090169943749487     -0.09510565162951536     -0.10000000000000002     -0.09510565162951537     -0.08090169943749485     -0.05877852522924733     -0.030901699437494497    -1.4682635855818096E-17  0.030901699437495066     0.058778525229247446     0.08090169943749476      0.09510565162951536      0.10000000000000003      0.0951056516295155       0.0809016994374946       0.05877852522924728      0.030901699437494587     -5.78938564017012E-17    -0.030901699437494302    -0.058778525229247626    -0.08090169943749477     -0.09510565162951533     -0.10000000000000003
0.010000000000000004      0.017155047109906067     0.0966330638411052       0.08266779467232781      0.061312641672425484     0.03387193932091073      0.0031539372444661018    -0.027932303111740334    -0.05619465221341397     -0.07903391485590995     -0.09409437082648535     -0.09996450013406173     -0.09539632245417431     -0.08025052980624092     -0.058567369703276626    -0.02987041952243285     -0.005286709234010349    0.025958607545629092     0.05600117202700326      0.083629168155836        0.11101835419002745      0.022942754930380047     0.09863966246962239      0.08222187880273588      0.0621410850278765       0.04291161862958943      0.012878433012909847     -0.02693893384398263     -0.05080394659743857     -0.07834005572574586     -0.09098780871977186     -0.10238896852480896     -0.09747747204462981     -0.08607893414946144     -0.06921292561100914     -0.03893660139194341     -0.00749843161963821     0.025532170450659895     0.0498111645103101       0.07105560508420691      0.07181393650305458      0.02881837141528331      0.09765612539605295      0.0879250662788364       0.07416750183918801      0.04520276696018898      0.01198778392227895      -0.015017840177137155    -0.04181204290251871     -0.06819414779503825     -0.0874015305796782      -0.09565439161893809     -0.10178106517125567     -0.08771281597891652     -0.07268608433732264     -0.04650069066128223     -0.00903218853327675     0.02336934922701382      0.04137718283349118      0.08228625776959726      0.08234235120708026      0.039072157587437005     0.10228540510341701      0.09461405826500743      0.07581404181766693      0.05067059691871468      0.021591929504331517     -0.008253228439910889    -0.0330774621941314      -0.0641258589306871      -0.0830282315983669      -0.10314377727441251     -0.10282365390342389     -0.08958893661525455     -0.0809579242258945      -0.05051950950325675     -0.027540259074930334    0.014177884022538145     0.03682261359937689      0.06456802716024303      0.09423486033504114      0.04087792912685356      0.10783350429353633      0.09649116114214996      0.08463765412614353      0.058229469231041456     0.02970717253059796      -0.001219422021081636    -0.03370801850556321     -0.06503250223808889     -0.09117291017375691     -0.10262424307556416
0.020000000000000007      0.0029429563911227592    0.09642909427142381      0.08445208052483465      0.06358054492783595      0.036910409157689554     0.0062451973893493185    -0.0248477094412329      -0.05357124470081141     -0.07701503418284818     -0.09299106718981474     -0.09976135755955404     -0.09342443173029075     -0.0910484545577735      -0.06821330215451621     -0.03929715750455976     -0.004594343505876116    0.026915749720348048     0.05576275762213665      0.07050516606479938      0.07648574342803506      -0.019714992594724808    0.10012121943473984      0.09009815479474367      0.07174167920784977      0.045563736817608835     0.014031456040035124     -0.010179212713075942    -0.041961099007164236    -0.06647401460105974     -0.08974043685267732     -0.09719767167576067     -0.09961260993422734     -0.09172203945532013     -0.07645514127574828     -0.05051971363854664     -0.01803603375111922     0.015484459400025982     0.052786434516799825     0.07585628285181059      0.09395392075283339      -0.010514944492245736    0.11018342883894452      0.10089162576569885      0.08207583874640995      0.0641796867666089       0.0307006085719215       -0.0019255501568239744   -0.03480889721955448     -0.06546319404766263     -0.08772320844395133     -0.10347520412687305     -0.10141235748119287     -0.10245295456073246     -0.08446976079300926     -0.0578180871977526      -0.0387985932264423      -0.005875258940619264    0.03748126397205376      0.057308190223986026     0.08552206599178652      -0.012441008812941766    0.10625404881848473      0.10462300616690835      0.09529377867337097      0.0753423661140692       0.04574280372083028      0.00764860592341029      -0.02268997859502101     -0.05782851877058149     -0.08437934690601565     -0.09990150120598269     -0.10761430068584402     -0.11116187200356958     -0.08568793626037279     -0.07293095349363342     -0.03546407256376484     -0.016485425718031934    0.023751746367889067     0.0590176998189835       0.08497732524017369      -0.005992112524845828    0.10879237041927843      0.11219209284832432      0.10372035349561297      0.08704322342018961      0.056535734251461266     0.020952066170593222     -0.012753418173646518    -0.047085948277889374    -0.0796081015411177      -0.09960003114513942
0.030000000000000013      5.048655476664678E-4     0.09944974343694235      0.0859345554862035       0.06619888244900692      0.03970952275966407      0.009447116543610025     -0.021913612967507434    -0.05086297373753132     -0.07506699899667515     -0.09179422422970507     -0.09957160056985292     -0.09547119462996222     -0.09066364009648005     -0.06532300578119313     -0.03433209929171852     -0.013415570780280004    0.01711642140342242      0.04997843769159346      0.08571603191722708      0.09276115192100058      -0.009455200021054884    0.10531427112761227      0.10285109040621801      0.08298799035036099      0.05558154344386805      0.02676409260013322      -0.007012978160536085    -0.03560179885241986     -0.0687672795521515      -0.08377253811214563     -0.10470873102128303     -0.1026161688814722      -0.09664062558204656     -0.08215134399322839     -0.06392151247895142     -0.02990826933660583     0.0018743242296239847    0.026181256091574918     0.06408077399676745      0.10436989464416939      -0.020109054287328818    0.1064101057754023       0.10491312533029253      0.10098230504093587      0.06887706238426802      0.05224761749100732      0.019042491261189922     -0.019559357454890153    -0.052114268864023074    -0.07853187905619527     -0.09743977021896211     -0.10890300444819084     -0.10832603575365349     -0.09828539869646202     -0.0759900172648541      -0.03713166250648228     -0.007410667212907731    0.019943695856777646     0.05019849963484178      0.08934927408773255      -0.020159155136045548    0.11387564350933965      0.11546329502293182      0.10995053207127624      0.09277656008553212      0.06499080332460845      0.03390256243427006      -0.0074406159491322114   -0.04159049837365939     -0.07387630039985707     -0.09703252810712307     -0.1216699292344025      -0.11603468707615532     -0.12346943368295944     -0.09372013616001071     -0.07273689543178741     -0.033416918655958645    0.00897007328380009      0.04204474897267956      0.07098240818990614      -0.020448006869337003    0.12054192412595192      0.13423506482863104      0.1259474597734615       0.10762462411095712      0.08538873880686658      0.051658196223861114     0.009011489096712748     -0.03092239658119427     -0.06428246197987125     -0.10151369665975897
0.04000000000000002       8.66099205739625E-5      0.09736486980186944      0.08764216434984354      0.06814313538657797      0.0427774749712886       0.012463547077121327     -0.01869371327108385     -0.048151406809895235    -0.07282505074389391     -0.09050903084488623     -0.09912197113074914     -0.10280290671712888     -0.07990353546161068     -0.06654826881431601     -0.04347931218326198     -0.010521869197825407    0.022365167080112092     0.05129916915311345      0.06493391770913079      0.10795254112068778      0.01376841061286635      0.104665191940341        0.10558932633926996      0.09163003760180893      0.07111218592723688      0.043367462048917164     0.0024381721104225424    -0.02765915563369186     -0.056661748965189385    -0.08361392585183273     -0.09521477809394249     -0.10463105041794847     -0.10226030924062457     -0.08567546223477528     -0.061828514071139665    -0.03567111924643264     -0.0016934958494949361   0.037831792835596754     0.05759320760410138      0.07287627832104089      2.0282811331590554E-4    0.1155671324261219       0.11850270195273603      0.1079844740673554       0.09365467598036456      0.06313583575649646      0.02563746686912289      -0.009853932371977233    -0.0436744843120771      -0.07473309409363181     -0.09856721193238563     -0.11732375206775056     -0.114918149074275       -0.10876656243558308     -0.08897796218311109     -0.0753343900004711      -0.02710461305841312     0.004169937063316313     0.0490223612777635       0.07535467016104376      -0.0035862699721813333   0.12351695334546642      0.13741431914263247      0.13208817905206371      0.1146302057424027       0.08902526533261372      0.05335223089797282      0.008587321847970416     -0.027783999263041786    -0.06855507711971426     -0.09931078276792474     -0.11667517559694467     -0.13413357788915417     -0.11911078460314468     -0.11409083839894607     -0.08519730981622824     -0.04564648925135967     -0.012279855175494767    0.029177095035302168     0.06139212269059077      -0.010490118959018378    0.132463606489062        0.14450303620282942      0.15157354845991408      0.1411766252367274       0.11298041538163658      0.07666141371576965      0.03644332720407465      -0.013979605181027982    -0.05669008136148761     -0.09579446511790762
0.05000000000000003       1.4857972225692035E-5    0.1019518319199967       0.08880629249054346      0.0708307208625051       0.04539072293468446      0.015696262341888957     -0.01580784361592306     -0.04533014175802621     -0.07080599575648895     -0.08913149386190576     -0.09884136409739644     -0.10426107294638182     -0.08637327310316205     -0.07286724446404486     -0.04669112326457707     -0.017265868048442254    0.010863377486669979     0.04341488860211689      0.07710444931066843      0.07716777082535142      0.006627290876968802     0.11123161932782452      0.10574934056271587      0.0978562029146043       0.07721930355860535      0.043708515385769316     0.019741189131965844     -0.02080086882011193     -0.0522947435530555      -0.07892942270984385     -0.10216691798208358     -0.10850866834251685     -0.10743061706724613     -0.09623243976271571     -0.07179702799089747     -0.04771262870497294     -0.013887892920950759    0.016840778690709816     0.049615512336843366     0.06847361754699         0.021499395018828398     0.11924853640555003      0.12582495587951784      0.12136939066664303      0.10474415270812645      0.07504115853534866      0.046073699868224266     0.007420464691371508     -0.031206466353971483    -0.06824801183194648     -0.09914445467038673     -0.11574633737826136     -0.13110279470443864     -0.12143040354083429     -0.1049746693800219      -0.06944357125474117     -0.059493431530543844    2.1786149015583882E-4    0.035421891156404754     0.05185158251009818      0.01586644091419736      0.12864345977202418      0.14040237806470615      0.1449580990063302       0.13487136943897718      0.10825988248767367      0.07019843980705244      0.03229438725443524      -0.011135242687192065    -0.059773092835550615    -0.10167907966449877     -0.1282861994635364      -0.1419620078674721      -0.1531436303202282      -0.13075324879918518     -0.10586454581931258     -0.08075433773631595     -0.03331708701108137     0.018117128357771833     0.054950638306342274     0.004281975501009043     0.13843327887978407      0.16067831090117285      0.17079684052146096      0.16341306341060657      0.1407071168006527       0.10305996374159739      0.053576304871679116     0.00340225368833553      -0.05152772224509456     -0.10038636190929327
0.06000000000000004       2.5488920382549777E-6    0.09774979293969677      0.09043628460601487      0.072462630935086        0.04848269215689966      0.018628427600789244     -0.01246184293252345     -0.04253939659368949     -0.06834892073525578     -0.08766881932903813     -0.09815388411589998     -0.09626182411902114     -0.09511541656565509     -0.07115467809072303     -0.04731560098703746     -0.01789783356785261     0.016579642742815332     0.04493511570335201      0.06929094598402005      0.08295808416086278      -0.013027399379368023    0.10884557923526203      0.10626515755916689      0.10656491345892603      0.08087706119368955      0.05769952423039299      0.021916557672618877     -0.014414140011182295    -0.049065093605871135    -0.07598717635681539     -0.09514009764653493     -0.11011682673644949     -0.11232091197977177     -0.10575061841194762     -0.0829108109754974      -0.054959530804257875    -0.03205571184817767     0.002413599478553468     0.05099951057802441      0.07833999773349734      -0.004868394162220775    0.11957514833216755      0.13491858865495196      0.13606725189223945      0.1235871168398084       0.09245763406994702      0.05739754348564297      0.013397120392848206     -0.03028248722695829     -0.06875414592806357     -0.10279909847832273     -0.12523205774715163     -0.13164593575403447     -0.13213340344508925     -0.11934987845358547     -0.0939616800975594      -0.04130570928870602     -0.018976580010667658    0.014364280275362984     0.06214379217561463      0.009091007351835063     0.13560960412356043      0.15898763880228986      0.16610823334343847      0.1550959615643578       0.1318491476895108       0.09690991779562719      0.053274193000470225     -0.0028067931205715186   -0.051826101278675214    -0.09231089903517009     -0.13531827382094455     -0.16043183636349193     -0.16475347760198986     -0.16363915472958876     -0.13539802406759008     -0.09163732840250277     -0.046966656600630874    -0.0025563297856815367   0.054968997957902645     0.018234853993885893     0.14756752220332545      0.18356578282069053      0.19286716637634757      0.18732333445646707      0.16686344506590425      0.1287527363507346       0.07669923525193684      0.020363441458811273     -0.0434996795940835      -0.0983111511345356
0.07000000000000005       4.3726361004734417E-7    0.10391976050917605      0.09124174614345865      0.07519716974007468      0.05089154813344853      0.02187224868297491      -0.009638297061458358    -0.039617966544194645    -0.06626914692979799     -0.08611638003643843     -0.09763783482047289     -0.09293238068857032     -0.08784078328248593     -0.07467656274705674     -0.05477523816552455     -0.020357173024243443    0.0070667051243598145    0.037453720303392744     0.05908398927547309      0.08741276924564619      0.002180401885089559     0.11730234083640328      0.12082802455740244      0.10952027650268739      0.09651716737722264      0.07049103514627567      0.03186572360029467      -0.00572931257327821     -0.03651597928370382     -0.07508544426742945     -0.09659940560261586     -0.11401459486677341     -0.11851726819711121     -0.11492449660912017     -0.10204575074120271     -0.06723687417033601     -0.022804077731595086    0.0165613842069795       0.03851169117434075      0.08756899271740871      -0.0076764234813663495   0.1290214300296923       0.14479556968359467      0.14069072142096326      0.1328045972099423       0.11242659307140625      0.07491396121926586      0.03411374097083442      -0.010028443138188582    -0.05521214671238992     -0.09196589321140007     -0.12894312205770816     -0.14338850497992695     -0.14494738131637971     -0.13553848811342067     -0.10866892729860884     -0.08284121383072333     -0.036495095215281964    0.020541500779252382     0.08772629989173907      -0.007961605433546496    0.14302711217144207      0.1702327888006119       0.17938630914319242      0.1743781452152912       0.15130115470970001      0.11784752417470909      0.0656915953041849       0.00565408233824555      -0.04773677518706337     -0.10141403058255405     -0.13816593105985925     -0.16878969166243676     -0.17443076288643913     -0.16594298973650307     -0.15241799284625243     -0.10848623646479333     -0.06306455957178385     -0.013374540394368594    0.06149160049978958      -7.913656814312308E-4    0.14998647800288284      0.1933574050019831       0.2161128397287244       0.22028322303196043      0.197552839167827        0.15737942831435026      0.10461608766354336      0.03324416077828874      -0.034778802269410554    -0.09440659314047666
0.08000000000000006       7.501277431573317E-8     0.0975320633431146       0.09281493255138266      0.0765412729233761       0.05400423786450564      0.024713780693944667     -0.006174145464804948    -0.03675663215176585     -0.06360495340511653     -0.08448100122393483     -0.09656015830671294     -0.10035038025438052     -0.09112276515437771     -0.07745172651689651     -0.05375400239156895     -0.025113582899003745    0.008956336491039444     0.03690731900928819      0.07254579843296714      0.10688933816185756      0.009323377795877935     0.11264916489487732      0.12681841967606         0.1115872550951277       0.1019951550606062       0.07193088388815504      0.0461563980254591       0.0031344571758330254    -0.03701222181080058     -0.06719436508962096     -0.09681584162276204     -0.11531804667258769     -0.12207249035221038     -0.11413804816378922     -0.09768699005453155     -0.07124723710504022     -0.04565770752066976     -0.010976852219323858    0.029468138387623553     0.07991826934465476      -0.0015239445418277894   0.12962571980694187      0.15191301421068906      0.16186732399372314      0.14449241540541977      0.12614608053116966      0.08819688253970444      0.04691579085314307      -0.005616757608867612    -0.05671276686212174     -0.10232679281186796     -0.12751192314192297     -0.15342968520098343     -0.15697144827469536     -0.14632349482151696     -0.12166614582110952     -0.08235938738826208     -0.03521836573257173     0.005227443890324648     0.06498551823712341      -0.007775307966293773    0.14505796190900885      0.1805822043617908       0.19770987570166135      0.19589675792972816      0.17618860410718373      0.13416064733037647      0.0796025515262627       0.022041479852816934     -0.03395856547911779     -0.09771618215112118     -0.1452065897396798      -0.17726206242949266     -0.20621948486943997     -0.20023458639820121     -0.16766575267267006     -0.14391713378285492     -0.08833841843383096     -0.013929739933458784    0.05199182792000905      -0.010410165149977132    0.1599174796124093       0.20693128211404738      0.24083191724185046      0.2431445236496776       0.2236907690616466       0.18372020851968465      0.121031742009683        0.05554010794360528      -0.016838542453511365    -0.10140560379106019
0.09000000000000007       1.2868475991470381E-8    0.10475677879268802      0.09322366977897419      0.07929081420952322      0.056185892312311476     0.027946488701355902     -0.003427981659788041    -0.03374936658735145     -0.061475728990687185    -0.08276034595436592     -0.09603411426668194     -0.10436545760628965     -0.10369403921406378     -0.08014831118374557     -0.05639282687104624     -0.02689666575334343     0.003920725538028655     0.033636398520781714     0.05422582201875134      0.06938870444064879      -0.008539946654466472    0.11122652088718411      0.12951541706788816      0.12144004863978289      0.10347623061246372      0.07969701325872136      0.04422957214394198      0.008930783811040826     -0.028243692866982625    -0.0687891193259361      -0.09219360300994191     -0.11770856472548906     -0.12853920620069004     -0.11971111062002836     -0.10478846559588235     -0.08635810723473307     -0.04554027637138679     -0.013672140583430688    0.02953972537103877      0.05412643073219518      0.009790591482213616     0.11878307201514637      0.15890759303528518      0.16451977043947044      0.1649908849983076       0.1367763439876917       0.10010814975570313      0.05791200882112392      0.0036313699224457072    -0.04993461359596424     -0.09417907532334598     -0.1339074088875366      -0.15701949484692185     -0.16907522243833378     -0.16357662071881005     -0.14741529688236293     -0.10304427120211472     -0.0618330878298562      7.240976609597755E-4     0.018744888110600905     -0.004041910104453254    0.13420788839539574      0.188692293518428        0.21336742991751245      0.21642073679975296      0.19512742661110902      0.15876457241340078      0.10374547488704636      0.042269362250413466     -0.028446081324216634    -0.09881497599390499     -0.15309576043710757     -0.19883244747588605     -0.20547810787269669     -0.21887168659402123     -0.20718999411282887     -0.15249590719320272     -0.0996675045671209      -0.03886997436387883     0.007552708472923801     -0.004910940838396331    0.15607917094294618      0.22809040148886622      0.2592738408034578       0.26790958667334647      0.251464561881459        0.20752659467587123      0.14693080993466476      0.07038542151596777      -0.016709790402902498    -0.0903031815333817
